gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,AvgMonthlyCharge,HighCharge,LowTenureHighCharge
0,0,0,0,-0.2266608310217006,1,0,0,0,2,0,2,0,0,0,1,3,-0.29393894019632943,-0.3790523249774652,-0.2594476245241704,0,0
1,0,0,0,-0.3489090259683637,1,0,0,0,0,0,2,0,0,0,1,1,-0.46167978282675964,-0.45365512382066125,-0.27977995591098326,0,0
0,0,0,0,-1.2861451872261143,0,1,0,2,0,0,0,0,0,0,0,3,-1.1658591617901504,-0.998486285681693,-1.4523564222646703,0,0
1,0,0,0,-0.6749042124927986,1,0,2,1,1,1,1,1,1,0,0,1,-1.5030016474730943,-0.8820224170899583,-1.373918771850649,0,0
0,0,1,0,-0.06366323775948311,1,0,0,2,0,0,2,0,2,1,1,2,-0.03319327392922482,-0.17187848477314932,0.012331358179272285,0,0
1,0,1,1,0.01783555887162562,1,0,0,0,2,2,2,2,2,2,0,1,0.5680164788649905,0.13239985265887882,0.563731799665294,0,0
0,1,1,0,1.4440644999160286,1,2,1,0,2,0,0,0,2,0,1,0,0.8171365421775109,1.6813693049289495,0.9643866034916584,0,0
0,0,1,1,0.34383074539606057,1,2,1,0,2,2,2,2,2,1,1,0,1.4648487067900635,0.9459549105592168,1.5287761294436237,1,0
0,1,1,1,-0.7564030091239073,1,2,1,0,0,0,0,2,2,0,1,2,1.023075794515861,-0.4199465248735441,0.9953923155674713,1,0
1,0,1,0,-1.2453957889105598,1,2,1,0,0,2,0,2,0,0,1,2,0.8785861577945995,-0.9362770004018439,-0.07146880491451146,1,1
1,0,1,0,1.3218163049693654,1,2,1,2,0,2,0,2,2,0,1,2,1.3037510658479672,1.9825712382849692,1.4362679065398545,1,0
1,0,1,1,-0.7564030091239073,1,0,2,1,1,1,1,1,1,1,0,3,-1.5030016474730943,-0.8756718401044846,-1.2667110253665683,0,0
1,0,0,0,-0.6341548141772443,0,1,0,0,0,0,0,0,0,0,1,3,-1.3070271976672452,-0.8181650581979619,-1.1413113046651282,0,0
0,0,1,0,0.7920741268671586,0,1,0,2,0,2,0,0,0,1,0,3,-0.9815103149388852,-0.1506952452783508,-0.7320919608497122,0,0
1,0,0,0,-1.163896992279451,1,0,1,0,0,2,0,0,0,0,1,0,0.32553961724080427,-0.8701562870824986,0.16511454753671231,0,0
0,0,1,0,1.3625657032849199,1,2,1,0,2,2,2,0,0,1,1,0,0.8486917501970969,1.6828415840224675,1.0527673153296457,1,0
1,0,1,1,-0.30815962765280935,1,0,1,0,0,0,2,2,0,0,0,2,0.6942373109433345,-0.04517458547127342,0.8260703896837988,0,0
1,0,0,0,1.607062093178246,1,2,0,2,2,2,2,2,2,2,0,1,0.7822597333137581,1.7845387130493635,0.9103841578342352,0,0
1,1,1,0,0.3030813470805062,1,0,1,2,2,2,2,2,0,1,1,1,1.1011334143537843,0.7976502597807986,1.344096634059659,1,0
1,0,0,0,1.1995681100227022,1,2,1,0,0,2,0,2,2,1,1,2,1.054631002535447,1.6804024350764897,1.2400004606494257,1,0
0,0,1,1,0.5883271352893868,1,2,0,2,2,0,2,2,2,2,1,1,0.6743077058783327,0.7934531656485303,0.8584283882363988,0,0
1,0,1,1,-0.06366323775948311,1,0,2,1,1,1,1,1,1,0,1,2,-1.473107239875592,-0.703085571440431,-1.2236571364083588,0,0
0,0,1,1,1.1180693133915935,0,1,0,0,2,0,0,2,2,0,1,2,-0.5065213942230133,0.3373542870655031,-0.29500072556939894,0,0
1,0,0,0,-1.2046463905950056,1,0,2,1,1,1,1,1,1,1,0,3,-1.5079840487393448,-0.9846644416544853,-1.4396764708020355,0,0
0,0,1,1,1.3218163049693654,1,2,1,0,2,2,0,2,2,0,1,2,1.345271076400054,2.058470521703055,1.5218916648036678,1,0
1,0,1,0,1.158818711707148,1,2,1,2,2,0,0,2,2,0,1,2,1.3685222823092227,1.790186111960321,1.4231557339839425,1,0
0,0,1,1,0.6698259319204956,1,2,1,0,2,2,2,2,2,2,1,0,1.426650297082144,1.3146619390687857,1.5225728868294606,1,0
0,0,1,1,-0.7564030091239073,1,0,1,0,2,0,2,0,2,0,1,1,0.8187973425995947,-0.480573659485732,0.694454800854273,0,0
1,0,0,0,0.09933435550273437,1,2,1,0,0,0,0,0,0,0,0,1,0.34380842188372235,0.14688092613094558,0.4544992175839545,0,0
1,0,0,0,0.7920741268671586,1,0,2,1,1,1,1,1,1,2,0,0,-1.4614816369210077,-0.5250276983840487,-1.2579665151186907,0,0
0,0,0,0,-0.8786512040705705,1,2,1,0,0,0,0,0,0,0,1,2,0.3820068315916423,-0.6433593837362169,0.3434246606854622,0,0
1,0,0,0,-0.30815962765280935,1,0,0,2,2,0,2,2,2,0,1,3,0.4650468526958157,-0.17572398986815943,0.45221633688224516,0,0
0,0,1,0,-1.0823981956483424,1,0,0,0,0,0,2,0,0,0,1,2,-0.526450999288015,-0.8926140368373576,-0.6756655704612547,0,0
1,0,0,0,-0.5119066192305812,1,0,2,1,1,1,1,1,1,0,1,1,-1.5079840487393448,-0.8551038814248876,-1.3865998690575199,0,0
0,1,0,0,-1.0823981956483424,1,2,1,0,2,0,0,2,2,0,1,2,1.104455015197951,-0.765250908090623,0.6790440825789483,1,1
0,0,0,0,-0.38965842428391806,1,2,0,2,0,2,0,2,2,1,1,2,0.4500996488970644,-0.20163170705111325,0.571322928102602,0,0
0,1,0,0,0.9550717201293761,1,2,1,0,2,2,2,2,2,1,1,2,1.5595143308488215,1.8093916631205431,1.7433932010345716,1,0
0,0,0,0,-1.163896992279451,0,1,0,2,0,2,2,0,2,0,0,3,-0.5563454068855174,-0.9227408224674083,-0.6179338098848348,0,0
0,0,0,0,-1.2861451872261143,1,0,2,1,1,1,1,1,1,0,1,3,-1.5245920529601795,-1.003232737684677,-1.6290576813568705,0,0
1,0,0,0,-1.2861451872261143,1,0,2,1,1,1,1,1,1,0,0,3,-1.4963584457847605,-1.0028591743325903,-1.6151506378172067,0,0
1,0,0,0,-1.1231475939638966,1,0,0,0,0,2,2,0,0,0,0,2,-0.29393894019632943,-0.8835386448131338,-0.35206385986184835,0,0
1,0,0,0,-1.2861451872261143,1,0,2,1,1,1,1,1,1,0,0,3,-1.494697645362677,-1.0028372000177617,-1.6143325764325205,0,0
1,0,1,1,-0.6341548141772443,1,2,0,0,2,2,2,0,0,0,1,3,0.056489948863282576,-0.5382782102257122,0.016427346084540866,0,0
0,0,1,0,1.1995681100227022,1,0,1,2,0,2,2,2,2,1,1,2,1.3054118662700507,1.8949816193780538,1.4935994899021208,1,0
1,0,0,0,-0.8379018057550162,1,2,1,0,2,2,2,2,2,0,1,3,1.5927303392904908,-0.40304827677032823,1.5440136464440959,1,0
1,0,0,0,-0.7564030091239073,1,0,2,1,1,1,1,1,1,0,1,2,-1.4930368449405937,-0.880088677385039,-1.2886350704761562,0,0
0,0,1,1,1.607062093178246,1,2,2,1,1,1,1,1,1,2,1,0,-1.2870975926022434,-0.13790619404808863,-1.0504081243753347,0,0
0,0,1,0,1.4848138982315828,1,0,1,0,2,0,0,2,2,1,1,1,1.0180933932496108,1.9523565553956042,1.211111207178796,1,0
0,0,1,0,1.5255632965471373,1,2,0,0,2,2,2,2,2,2,1,0,0.6576997016574979,1.5890552083338783,0.7857212623405317,0,0
1,0,1,1,0.7920741268671586,0,1,0,2,0,2,0,0,2,1,0,0,-0.6892094406521948,-0.011312166320355982,-0.5362820226208813,0,0
1,1,0,0,0.09933435550273437,1,2,1,2,0,0,0,0,2,0,0,1,0.8636389539958481,0.3861592402998886,0.9493809074643482,1,0
1,0,0,1,-1.2046463905950056,1,0,2,1,1,1,1,1,1,0,0,3,-1.4963584457847605,-0.9860048748590315,-1.4646273430349621,0,0
0,0,1,1,1.607062093178246,1,2,0,0,2,0,2,2,2,2,1,2,0.46338605227373236,1.506695476356176,0.6269987291226947,0,0
0,0,0,0,-0.1044126360750375,1,0,2,1,1,1,1,1,1,2,0,1,-1.5146272504276788,-0.7573841033819737,-1.3309138902541704,0,0
0,0,1,1,1.2403175083382567,1,0,0,2,0,0,0,0,0,2,1,0,-0.47662698662551095,0.4040683068852214,-0.2945694831693773,0,0
1,0,0,0,-1.1231475939638966,0,1,0,2,0,2,2,0,0,0,0,3,-0.8303774765292896,-0.9134237129800695,-0.7229183542528861,0,0
1,0,0,0,-0.9194006023861249,1,0,2,1,1,1,1,1,1,0,0,2,-1.494697645362677,-0.9301461665646562,-1.3900350185949464,0,0
0,0,1,0,-0.30815962765280935,1,0,1,0,0,2,0,0,0,0,1,2,0.3188964155524703,-0.22154043628585127,0.3210118763383569,0,0
0,0,0,0,0.34383074539606057,1,2,2,1,1,1,1,1,1,1,1,3,-1.3336000044205805,-0.5887312370722447,-1.1918623041981922,0,0
1,0,1,1,0.4660789403427237,1,0,2,1,1,1,1,1,1,1,0,0,-1.4747680402976753,-0.6046626153230009,-1.2682017150008853,0,0
0,0,1,1,0.34383074539606057,1,2,0,2,2,2,2,0,2,0,0,1,0.4949412602933183,0.4501923937105139,0.6499055151625096,0,0
1,1,1,0,-0.38965842428391806,1,2,1,0,2,2,0,2,2,0,1,2,1.3103942675363012,-0.05141529088260423,1.0373452302454576,1,0
0,1,1,0,-0.5119066192305812,1,0,1,0,0,0,0,2,2,1,1,0,0.8636389539958481,-0.19440215747249423,0.9559383836431813,1,0
1,0,0,0,-1.2861451872261143,1,2,1,0,0,0,0,0,0,0,1,2,0.335504419773305,-0.9786215050766123,-0.7128289305084241,0,0
1,0,0,0,1.2403175083382567,1,2,1,2,2,2,2,2,0,1,0,1,1.3120550679583847,1.88493935750137,1.4282422285613054,1,0
0,1,0,1,-0.1044126360750375,1,2,1,0,0,0,2,2,2,0,1,2,1.2057638409450426,0.2956250632059364,1.1982152422721868,1,0
0,1,0,0,-0.5934054158616899,1,2,1,0,2,0,2,0,0,0,1,2,0.6792901071445833,-0.3498264862553884,0.65186968259742,0,0
0,0,0,0,-0.43040782259947247,1,0,2,1,1,1,1,1,1,1,0,0,-1.466464038187258,-0.8135724263987785,-1.3004104120307973,0,0
1,0,0,0,0.09933435550273437,1,0,2,1,1,1,1,1,1,2,0,3,-1.519609651693929,-0.7136991655026589,-1.3253751162195035,0,0
0,0,1,0,0.9550717201293761,1,0,1,2,2,2,0,2,2,1,1,1,1.3485926772442207,1.6554615877459955,1.5423223238511952,1,0
1,0,1,1,1.4440644999160286,1,0,1,2,0,0,2,2,2,2,1,2,1.1476358261721211,1.9188676995967737,1.2206650801782528,1,0
0,0,0,0,-0.2266608310217006,1,0,0,2,2,0,0,0,0,0,1,3,-0.27567013555341113,-0.2851780520295613,-0.009822036282807782,0,0
1,0,1,1,0.6698259319204956,0,1,0,2,0,0,0,0,2,0,1,2,-0.856950283282625,-0.20378518990431885,-0.7385815028983427,0,0
1,0,0,1,-0.715653610808353,1,2,2,1,1,1,1,1,1,0,1,2,-1.3352608048426642,-0.8691674429152103,-1.278620635691957,0,0
1,1,0,0,-1.1231475939638966,0,1,0,0,0,2,2,2,0,0,0,1,-0.6510110309442751,-0.9172472437602509,-0.7703659145646807,0,0
0,1,0,0,1.607062093178246,1,2,1,2,2,2,2,2,2,2,1,1,1.7388807764338359,2.6959893435112448,1.840015667807128,1,0
1,0,0,0,-1.2861451872261143,1,0,2,1,1,1,1,1,1,0,0,2,-1.5212704521160125,-1.0031887890550197,-1.6274215585874983,0,0
0,0,0,0,-0.9194006023861249,1,2,2,1,1,1,1,1,1,0,1,3,-1.345225607375165,-0.8928997029301298,-1.1379233736780443,0,0
0,0,1,0,0.09933435550273437,1,0,0,0,2,0,2,0,0,0,0,2,-0.27068773428716075,-0.19369897939797814,-0.2498970824854936,0,0
0,0,0,0,0.3030813470805062,1,0,0,2,2,0,0,2,0,0,0,3,0.0033443353566112994,0.12488463698748768,0.1223518851059983,0,0
0,0,0,0,-0.9194006023861249,1,0,2,1,1,1,1,1,1,0,1,3,-1.4648032377651747,-0.9030738106957852,-1.206789268425257,0,0
0,0,0,0,0.1808331521338431,1,2,1,0,0,0,2,2,2,0,0,1,1.1725478325033731,0.544769844732934,1.1080034883534562,1,0
1,1,1,0,0.8735729234982674,0,1,0,0,0,0,0,0,0,0,1,0,-1.3302784035764135,-0.4118380027017799,-1.129594021397604,0,0
1,0,0,0,-1.2046463905950056,1,0,1,0,0,0,0,2,2,0,0,3,0.8536741514633475,-0.9071830075687387,0.0025657503995818575,1,1
0,0,1,1,-0.8379018057550162,1,0,2,1,1,1,1,1,1,1,0,0,-1.501340847051011,-0.9107208722561482,-1.3636282259256378,0,0
0,0,0,0,0.832823525182713,1,0,2,1,1,1,1,1,1,2,0,3,-1.537878456336847,-0.569635557486166,-1.3321316972856148,0,0
0,1,1,0,1.5663126948626918,1,0,1,0,2,2,0,2,2,2,1,2,1.136010223217537,2.158717345951261,1.3369374884593943,1,0
1,1,0,0,-1.2861451872261143,1,0,1,0,0,0,0,0,0,0,1,2,0.22090919064954603,-0.9801377327997876,-0.7692751660517657,0,0
0,0,0,0,-1.2861451872261143,1,0,2,1,1,1,1,1,1,0,0,3,-1.5063232483172613,-1.002991020221562,-1.6200590061253235,0,0
0,0,1,0,-0.5934054158616899,0,1,0,0,0,2,0,2,0,0,1,2,-0.8619326845488756,-0.7172370301900682,-0.7879183544501388,0,0
1,0,0,0,-1.1231475939638966,1,0,0,0,2,0,0,0,0,0,1,2,-0.45337578071634227,-0.8963496703582247,-0.5110404556191828,0,0
0,0,1,0,0.9143223218138218,1,2,1,0,2,2,0,2,0,0,1,1,0.9782341831196075,1.2179310051931602,1.022805163015263,1,0
0,0,1,1,1.607062093178246,1,2,2,1,1,1,1,1,1,2,1,0,-1.3601728111739162,-0.2604789221621821,-1.1754258340679136,0,0
1,1,0,0,-1.0008993990172337,1,0,1,0,0,0,0,0,0,0,1,1,0.16444197629870802,-0.7643279868678206,0.10432349708359342,0,0
0,1,1,0,1.607062093178246,1,2,1,2,2,2,0,2,2,2,1,2,1.5744615346475728,2.5248533796258807,1.6654660222198556,1,0
0,0,1,1,-0.022913839443928746,1,0,0,2,2,2,2,0,2,2,0,3,0.28568040711080095,0.006596900264976796,0.35580713528093827,0,0
0,0,0,0,-1.1231475939638966,1,0,2,1,1,1,1,1,1,1,0,2,-1.5096448491614283,-0.9678540908105839,-1.3983643708753868,0,0
1,0,0,0,-0.5526560175461356,1,0,0,0,0,2,2,0,0,0,1,1,-0.33213734990424915,-0.5517045165860046,-0.22935465215893114,0,0
0,0,0,0,-1.163896992279451,1,2,2,1,1,1,1,1,1,2,1,1,-1.3186528006218294,-0.9602290035650497,-1.1761788987946384,0,0
1,0,1,0,-0.8379018057550162,1,0,2,1,1,1,1,1,1,1,0,0,-1.501340847051011,-0.9227408224674083,-1.4324712378369155,0,0
0,0,0,1,-0.06366323775948311,1,0,2,1,1,1,1,1,1,1,0,1,-1.49137604451851,-0.7526596256938184,-1.3390037916491007,0,0
1,0,0,0,1.3625657032849199,1,2,1,0,2,0,2,2,2,1,1,2,1.3037510658479672,2.0035127603166534,1.4091246223960476,1,0
1,1,0,0,-0.5526560175461356,1,0,1,0,0,2,0,2,2,0,1,1,1.0263973953600283,-0.230264239272817,0.9673055413599152,1,0
1,0,0,0,-0.715653610808353,1,0,2,1,1,1,1,1,1,0,0,3,-1.5030016474730943,-0.8746829959371962,-1.3042873116364837,0,0
0,1,0,0,1.0773199150760393,1,2,1,0,2,0,0,0,0,2,1,1,0.4716900543841497,1.0057689955227456,0.5619015878223005,0,0
0,0,0,0,-1.041648797332788,1,0,2,1,1,1,1,1,1,1,0,3,-1.4863936432522598,-0.9548672707468641,-1.4132939911459081,0,0
1,0,1,1,-0.9601500007016792,1,2,1,0,2,2,0,2,2,0,1,1,1.2489446519192127,-0.6170781032011764,0.9961013021008662,1,1
1,0,0,0,0.01783555887162562,1,0,1,0,0,0,0,0,0,0,0,2,0.10797476194787,-0.05743625314564854,0.1480122524709805,0,0
0,1,1,0,-0.1044126360750375,1,2,1,0,2,0,0,2,0,0,1,2,0.8320837459762621,0.14299147240627805,0.8316181856251063,1,0
0,0,1,1,0.6290765336049412,1,0,1,2,0,2,0,2,2,1,1,0,1.1526182274383718,1.1757842693518492,1.3822429708030108,1,0
1,1,1,0,1.0773199150760393,0,1,0,0,2,0,0,2,2,0,1,2,-0.48991339000217865,0.3057112737122771,-0.3068250652887063,0,0
1,0,1,1,0.3030813470805062,0,1,0,0,2,2,2,2,2,1,0,3,-0.15609250516340156,0.06445527120875745,0.01261194325786125,0,0
1,0,1,0,0.09933435550273437,1,0,0,2,2,2,0,0,0,0,0,3,-0.13284129925423294,-0.0753233454161528,-0.005069489190822127,0,0
1,1,1,0,1.4033151016004741,1,2,1,2,2,0,0,0,0,0,0,0,0.6261444936379119,1.4445740883356415,0.7478437324775921,0,0
1,0,0,0,0.5883271352893868,1,2,1,2,2,0,0,2,0,1,0,0,0.9898597860741917,0.9818169923595398,1.1506126461334558,1,0
1,0,1,1,-0.06366323775948311,0,1,0,2,0,2,2,2,2,1,0,2,-0.16771810811798565,-0.1991046608458209,-0.05101727029735864,0,0
0,1,1,0,1.3625657032849199,1,2,1,0,2,0,0,2,2,0,1,2,1.1891558367242079,1.9288660128438,1.3261707560145928,1,0
1,0,0,0,-1.2861451872261143,1,2,0,0,0,0,0,0,0,0,1,2,-0.48327018831384466,-0.9894548422871265,-1.1161331931586778,0,0
0,0,1,0,0.26233194876495186,0,1,0,2,0,2,0,2,2,0,0,2,-0.30224294230674675,-0.051635034030890516,-0.15462474466785478,0,0
1,1,0,0,-0.6749042124927986,1,0,1,0,0,0,0,0,2,0,1,2,0.4567428505853984,-0.4762227451496634,0.40339176826681566,0,0
0,0,1,1,-1.2861451872261143,1,0,2,1,1,1,1,1,1,0,1,3,-1.5146272504276788,-1.0031008917957052,-1.624149313048754,0,0
0,0,0,0,-1.0008993990172337,1,0,2,1,1,1,1,1,1,0,1,3,-1.4714464394535083,-0.9511536115408258,-1.441267145716703,0,0
0,0,0,0,-1.2861451872261143,1,0,0,2,0,0,0,0,0,0,1,0,-0.5497022051971834,-0.9903338148802716,-1.1488556485461223,0,0
1,0,0,0,1.3218163049693654,1,0,2,1,1,1,1,1,1,2,1,1,-1.5096448491614283,-0.4760469506310343,-1.3373568233689468,0,0
0,0,1,0,1.607062093178246,1,2,1,2,2,2,2,2,2,2,1,0,1.6159815451996595,2.5845795673300946,1.7263835795781255,1,0
0,0,0,0,-0.3489090259683637,1,0,1,2,0,0,0,2,2,0,1,2,0.9832165843858577,-0.008213787929519187,1.0468538304067927,1,0
1,0,1,0,-0.3489090259683637,1,2,1,0,0,0,0,2,2,0,1,2,0.9300709708791869,-0.023639756939216827,1.0009115030428208,1,0
0,0,1,0,0.6698259319204956,1,0,2,1,1,1,1,1,1,1,0,1,-1.5279136538043463,-0.6078708652879807,-1.34031473501806,0,0
0,0,1,1,0.22158255044939748,1,0,0,2,2,0,2,2,2,1,0,1,0.5082276636699858,0.33260783506251934,0.6247643612521927,0,0
0,0,1,1,1.1995681100227022,1,0,2,1,1,1,1,1,1,2,0,0,-1.4847328428301763,-0.4419867626466591,-1.2683315660143275,0,0
1,0,0,0,1.5663126948626918,1,2,1,2,2,2,2,2,2,1,1,0,1.704003967570083,2.6403064297354977,1.8349550803144177,1,0
0,0,1,1,1.607062093178246,1,2,1,2,2,0,0,2,0,2,1,2,0.9998245886066923,1.9958437244414615,1.1259041105778418,1,0
1,0,0,0,-1.2046463905950056,1,0,1,0,0,0,0,2,0,0,0,2,0.47335085480623307,-0.8940203929863899,0.24757513511307286,0,0
1,0,1,1,-1.041648797332788,1,0,2,1,1,1,1,1,1,0,0,3,-1.4863936432522598,-0.9481870790389608,-1.3511213259097639,0,0
0,0,0,0,-0.1859114327061462,1,2,0,0,0,0,2,0,0,0,1,1,-0.33545895074841614,-0.35013412666298915,-0.24320527767206487,0,0
1,0,1,0,0.5475777369738324,1,2,1,0,2,2,0,2,0,1,1,2,0.9848773848079415,0.8836577280200532,1.060902207104832,1,0
0,0,1,0,-0.6749042124927986,1,2,1,0,2,0,0,2,2,0,1,2,1.1625830299708724,-0.33712533228444075,1.0126068935683565,1,0
0,0,1,0,0.832823525182713,1,0,1,0,0,0,2,2,2,1,1,2,0.9450181746779381,1.129638208211728,1.010856705595019,1,0
0,0,0,0,-0.14516203439059186,1,0,0,2,2,2,0,0,2,0,1,0,0.12790436701287144,-0.14561917855293746,0.20776281439168195,0,0
0,1,0,0,-1.1231475939638966,0,1,0,0,2,0,0,0,0,0,0,2,-1.2140223740305707,-0.9540322467833761,-1.2268441672195316,0,0
1,0,0,0,1.4033151016004741,1,2,0,2,2,2,2,2,2,1,1,0,0.7905637354241755,1.582726605663233,0.899112906757639,0,0
0,0,1,1,-0.022913839443928746,1,0,0,2,2,0,2,0,0,0,0,0,-0.11955489587756522,-0.19213880304514538,-0.09258966248277097,0,0
0,0,0,0,-0.5119066192305812,1,0,2,1,1,1,1,1,1,1,1,1,-1.516288050849762,-0.8209997448108551,-1.2656826053401058,0,0
1,0,0,0,-1.163896992279451,1,0,0,0,2,0,2,2,0,0,1,0,-0.04149727603964216,-0.9122151256644949,-0.4611932485789758,0,0
0,1,1,0,0.1808331521338431,1,0,2,1,1,1,1,1,1,1,0,3,-1.5079840487393448,-0.691768799303687,-1.3148359979126993,0,0
0,0,0,0,-0.43040782259947247,1,0,2,1,1,1,1,1,1,0,1,3,-1.4930368449405937,-0.8049804693007845,-1.2725963249514696,0,0
0,0,0,0,-0.5119066192305812,1,2,1,2,0,0,0,2,0,0,1,0,0.8005285379566761,-0.1857223031151857,0.9867130738289922,0,0
0,1,1,0,-0.06366323775948311,1,2,1,0,0,0,0,0,2,0,1,2,0.6593605020795813,0.14571628744502818,0.7512964327335468,0,0
1,1,0,0,-0.7564030091239073,1,2,1,0,0,0,0,2,2,0,1,2,1.016432592827527,-0.4520290245233427,0.8361430326819083,1,0
0,0,1,0,-0.9601500007016792,0,1,0,0,0,2,0,2,2,0,1,2,-0.5397374026646827,-0.8172860856048169,-0.4945701530741691,0,0
0,1,1,1,1.3625657032849199,1,2,1,2,2,0,2,2,2,1,1,1,1.5146727194525675,2.1574428356912008,1.5801849208953376,1,0
0,0,0,0,-0.14516203439059186,1,2,1,0,0,0,0,0,0,0,1,2,0.30561001217580286,-0.1356208653059112,0.2325773430604938,0,0
0,0,1,0,1.158818711707148,1,2,1,0,2,0,2,0,2,2,1,0,0.9749125822754403,1.4947634234042304,1.068380983799423,1,0
1,0,1,1,1.4033151016004741,1,2,0,2,0,2,0,2,2,2,1,2,0.4882980586049844,1.3147498363281,0.6056935365738993,0,0
0,0,1,0,1.5663126948626918,1,0,2,1,1,1,1,1,1,2,1,0,-1.4648032377651747,-0.3553859879070315,-1.2629297638551302,0,0
0,1,1,0,1.5255632965471373,1,2,1,2,0,0,0,0,2,0,1,2,0.8586565527295975,1.8318933615050597,1.0403803147959185,1,0
0,0,0,0,-0.26741022933725495,1,0,0,0,2,2,0,0,0,0,1,1,-0.34044135201466647,-0.39331365530124546,-0.23647481606268073,0,0
0,1,0,0,-0.7971524074394618,1,2,1,0,0,0,0,0,2,0,1,2,0.5646948780208239,-0.5162379724525971,0.6930679920307103,0,0
0,0,1,1,1.5255632965471373,1,0,2,1,1,1,1,1,1,2,1,1,-1.4897152440964267,-0.3914238642259834,-1.291163763507505,0,0
0,0,0,0,-1.2453957889105598,1,0,1,0,2,0,0,2,0,0,1,0,0.7357573214954213,-0.930871318954001,0.06269326217401112,0,0
0,0,1,0,1.607062093178246,1,2,1,0,2,2,2,2,2,1,1,0,1.444919101725062,2.5059334945584304,1.6461687385975339,1,0
1,0,1,1,-0.5526560175461356,0,1,0,2,2,0,0,0,0,0,1,3,-0.9981183191597198,-0.7434523877806228,-0.9431950164360334,0,0
0,0,0,0,0.8735729234982674,1,0,0,2,0,2,2,2,2,2,0,2,0.5181924662024865,0.8781421749980671,0.6167141795701624,0,0
1,0,0,0,-1.1231475939638966,0,1,0,0,0,0,0,0,0,0,0,3,-1.351868809063499,-0.9675903990326404,-1.3950921253366424,0,0
0,0,0,1,-1.2861451872261143,1,0,1,0,0,0,0,0,0,0,1,2,0.15447717376620732,-0.9810167053929327,-0.8019976214392103,0,0
0,1,1,1,1.4440644999160286,0,1,0,0,2,2,0,2,2,2,1,2,-0.39856936678758786,0.5952448458942952,-0.20762267363531317,0,0
0,0,1,1,-1.0823981956483424,1,0,0,0,0,0,0,2,0,0,0,2,-0.33711975117049947,-0.8555653420362889,-0.2815937148667442,0,0
0,0,1,1,-0.7564030091239073,1,2,1,0,0,0,2,2,0,0,1,2,0.8852293594829335,-0.43985525410828213,0.896570500297389,1,0
0,0,1,1,-0.9601500007016792,1,0,2,1,1,1,1,1,1,1,0,3,-1.4863936432522598,-0.9358814627349286,-1.3775856117043594,0,0
1,0,1,1,-0.8379018057550162,1,0,2,1,1,1,1,1,1,0,0,3,-1.4780896411418423,-0.8993381771749182,-1.298435026346037,0,0
1,0,0,0,0.506828338658278,1,2,1,2,0,2,2,2,2,0,1,1,1.4432583013029787,1.170290690644692,1.590120571041856,1,0
1,1,1,0,-0.3489090259683637,1,0,1,0,0,2,0,2,2,0,1,2,0.9350533721454375,-0.03111102398095075,0.9786602333793583,1,0
0,0,0,0,-1.2046463905950056,1,2,1,0,0,0,0,0,0,0,0,2,0.36872042821497436,-0.8984152559521158,0.16576899664446154,0,0
0,0,1,0,1.607062093178246,1,2,0,2,0,2,2,2,2,2,1,1,0.6444132982808305,1.6676793067907134,0.7911937347175019,0,0
1,0,0,0,-1.2046463905950056,0,1,0,0,0,0,2,0,0,0,1,2,-1.1708415630564006,-0.9690626781261585,-1.1492646792384653,0,0
0,1,1,0,-0.06366323775948311,1,2,1,0,0,2,0,2,0,1,1,2,0.8536741514633475,0.23453646798234726,0.9579591900398761,1,0
0,0,0,0,-1.041648797332788,1,0,2,1,1,1,1,1,1,0,0,3,-1.5179488512718458,-0.9479233872610173,-1.3486671417557055,0,0
1,1,0,0,-0.3489090259683637,1,2,1,0,2,0,0,2,2,0,1,2,1.2041030405229591,0.060785560632376424,1.2523508502399443,1,0
0,0,0,0,-1.2861451872261143,1,0,2,1,1,1,1,1,1,0,1,3,-1.5146272504276788,-1.0031008917957052,-1.624149313048754,0,0
1,0,1,0,0.058584957187179994,1,0,2,1,1,1,1,1,1,2,0,1,-1.4930368449405937,-0.7132157305764291,-1.306741495790542,0,0
0,0,0,0,-1.2861451872261143,0,1,0,0,0,0,0,2,0,0,1,2,-1.0064223212701373,-0.9963767514581446,-1.3738225293348032,0,0
1,0,1,1,1.158818711707148,1,2,0,0,0,2,2,2,2,2,1,0,0.5314788695791545,1.175322808740448,0.6847629725354863,0,0
0,0,0,0,-1.163896992279451,1,0,0,0,0,0,0,0,0,0,1,3,-0.6543326317884421,-0.925070099839243,-0.652619612595526,0,0
0,0,0,1,-1.163896992279451,1,0,2,1,1,1,1,1,1,0,0,1,-1.4814112419860093,-0.9700954709231041,-1.3231027234842643,0,0
1,0,1,1,0.9550717201293761,1,2,1,0,0,2,2,2,2,2,1,2,1.2688742569842146,1.5698057085439991,1.4304344895527228,1,0
1,0,1,1,1.2403175083382567,1,0,0,2,2,2,2,2,0,2,0,1,0.31557481470830356,1.0427737416941572,0.4484858983083278,0,0
0,0,0,1,-0.8379018057550162,1,2,1,0,0,0,0,2,0,0,1,2,0.6327876953262459,-0.5868414459969827,0.49135742774953417,0,0
